Language,Total Records,File Name,Run Number,Instructions Executed,Heap Memory (B),Extra Heap Memory (B),Stack Memory (B)
csharp,10,10_rows.csv,10,415662,0,0,1680
csharp,10,10_rows.csv,10,434499,3800,176,1328
csharp,10,10_rows.csv,10,446822,3908,284,1328
csharp,10,10_rows.csv,10,466583,5712,408,1472
csharp,10,10_rows.csv,10,496143,22959,1617,1568
csharp,10,10_rows.csv,10,523304,30234,3294,1424
csharp,10,10_rows.csv,10,542103,32418,4446,1472
csharp,10,10_rows.csv,10,558487,34108,5428,1296
csharp,10,10_rows.csv,10,584368,54882,6654,1120
csharp,10,10_rows.csv,10,613265,54882,6654,992
csharp,10,10_rows.csv,10,638077,57668,7412,1424
csharp,10,10_rows.csv,10,655198,57680,7424,1440
csharp,10,10_rows.csv,10,677010,57668,7412,1040
csharp,10,10_rows.csv,10,702941,57668,7412,1200
csharp,10,10_rows.csv,10,717759,57668,7412,992
csharp,10,10_rows.csv,10,732718,57668,7412,1328
csharp,10,10_rows.csv,10,747570,57668,7412,992
csharp,10,10_rows.csv,10,769902,57668,7412,1152
csharp,10,10_rows.csv,10,799575,57680,7424,1296
csharp,10,10_rows.csv,10,821823,57680,7424,880
csharp,10,10_rows.csv,10,847827,63582,7650,5088
csharp,10,10_rows.csv,10,865458,65680,7800,14320
csharp,10,10_rows.csv,10,880345,65463,7969,5472
csharp,10,10_rows.csv,10,902636,67821,8243,12144
csharp,10,10_rows.csv,10,917485,66314,8134,3328
csharp,10,10_rows.csv,10,933716,68572,8404,8000
csharp,10,10_rows.csv,10,947494,67542,8274,15312
csharp,10,10_rows.csv,10,962478,66789,8275,2528
csharp,10,10_rows.csv,10,992104,66892,8508,5056
csharp,10,10_rows.csv,10,1006893,67967,8993,1920
csharp,10,10_rows.csv,10,1019246,68415,9073,1824
csharp,10,10_rows.csv,10,1031571,68531,9117,2000
csharp,10,10_rows.csv,10,1043902,68674,9182,2000
csharp,10,10_rows.csv,10,1056229,67941,9067,1248
csharp,10,10_rows.csv,10,1068554,69744,8912,1504
csharp,10,10_rows.csv,10,1098298,67446,8442,1456
csharp,10,10_rows.csv,10,1110624,69986,9014,1872
csharp,10,10_rows.csv,10,1122956,69917,8907,1040
csharp,50000,50000_rows.csv,1,0,0,0,0
csharp,50000,50000_rows.csv,1,19217,0,0,336
csharp,50000,50000_rows.csv,1,47846,0,0,1104
csharp,50000,50000_rows.csv,1,69360,0,0,2000
csharp,50000,50000_rows.csv,1,82221,0,0,1936
csharp,50000,50000_rows.csv,1,106486,0,0,1680
csharp,50000,50000_rows.csv,1,120890,0,0,1680
csharp,50000,50000_rows.csv,1,150618,0,0,1936
csharp,50000,50000_rows.csv,1,169315,0,0,1680
csharp,50000,50000_rows.csv,1,197166,0,0,2000
csharp,50000,50000_rows.csv,1,215842,0,0,2000
csharp,50000,50000_rows.csv,1,228229,0,0,1680
csharp,50000,50000_rows.csv,1,249324,0,0,1680
csharp,50000,50000_rows.csv,1,272617,0,0,2000
csharp,50000,50000_rows.csv,1,293371,0,0,2000
csharp,50000,50000_rows.csv,1,313135,0,0,2000
csharp,50000,50000_rows.csv,1,340817,0,0,2000
csharp,50000,50000_rows.csv,1,363025,0,0,2000
csharp,50000,50000_rows.csv,1,378719,0,0,1680
csharp,50000,50000_rows.csv,1,394243,0,0,2000
csharp,50000,50000_rows.csv,1,419239,0,0,144
csharp,50000,50000_rows.csv,1,447149,3908,284,1328
csharp,50000,50000_rows.csv,1,466996,5712,408,1472
csharp,50000,50000_rows.csv,1,491701,22281,1303,1552
csharp,50000,50000_rows.csv,1,506582,24262,2274,1552
csharp,50000,50000_rows.csv,1,528624,30849,3663,1568
csharp,50000,50000_rows.csv,1,550569,33177,4935,3616
csharp,50000,50000_rows.csv,1,565811,35006,5826,1344
csharp,50000,50000_rows.csv,1,584836,54882,6654,1120
csharp,50000,50000_rows.csv,1,613733,54882,6654,992
csharp,50000,50000_rows.csv,1,637295,57668,7412,1424
csharp,50000,50000_rows.csv,1,655666,57680,7424,1440
csharp,50000,50000_rows.csv,1,677478,57668,7412,1040
csharp,50000,50000_rows.csv,1,692222,57668,7412,1040
csharp,50000,50000_rows.csv,1,709617,57668,7412,1200
csharp,50000,50000_rows.csv,1,739394,57668,7412,1328
csharp,50000,50000_rows.csv,1,769031,57668,7412,992
csharp,50000,50000_rows.csv,1,783884,57680,7424,960
csharp,50000,50000_rows.csv,1,798879,57680,7424,1296
csharp,50000,50000_rows.csv,1,828516,57680,7424,960
csharp,50000,50000_rows.csv,1,843461,58072,7544,944
csharp,50000,50000_rows.csv,1,866095,65686,7794,14320
csharp,50000,50000_rows.csv,1,880982,65469,7963,5472
csharp,50000,50000_rows.csv,1,903273,67827,8237,12144
csharp,50000,50000_rows.csv,1,918122,66320,8128,3328
csharp,50000,50000_rows.csv,1,934353,68578,8398,8000
csharp,50000,50000_rows.csv,1,948131,67548,8268,15312
csharp,50000,50000_rows.csv,1,963115,66795,8269,2528
csharp,50000,50000_rows.csv,1,985308,66761,8391,4768
csharp,50000,50000_rows.csv,1,1000142,67191,8705,1744
csharp,50000,50000_rows.csv,1,1012560,68261,9035,1824
csharp,50000,50000_rows.csv,1,1024955,68437,9075,2000
csharp,50000,50000_rows.csv,1,1037358,68648,9136,2208
csharp,50000,50000_rows.csv,1,1049869,68255,9025,1536
csharp,50000,50000_rows.csv,1,1062277,68053,9075,1760
csharp,50000,50000_rows.csv,1,1099816,67458,8430,1456
csharp,50000,50000_rows.csv,1,1112206,70056,9016,1984
csharp,50000,50000_rows.csv,1,1124597,69911,8889,1264
csharp,50000,50000_rows.csv,2,0,0,0,0
csharp,50000,50000_rows.csv,2,19217,0,0,336
csharp,50000,50000_rows.csv,2,47846,0,0,1104
csharp,50000,50000_rows.csv,2,69360,0,0,2000
csharp,50000,50000_rows.csv,2,82221,0,0,1936
csharp,50000,50000_rows.csv,2,106486,0,0,1680
csharp,50000,50000_rows.csv,2,120890,0,0,1680
csharp,50000,50000_rows.csv,2,150618,0,0,1936
csharp,50000,50000_rows.csv,2,169315,0,0,1680
csharp,50000,50000_rows.csv,2,197166,0,0,2000
csharp,50000,50000_rows.csv,2,215842,0,0,2000
csharp,50000,50000_rows.csv,2,228229,0,0,1680
csharp,50000,50000_rows.csv,2,249324,0,0,1680
csharp,50000,50000_rows.csv,2,272617,0,0,2000
csharp,50000,50000_rows.csv,2,293371,0,0,2000
csharp,50000,50000_rows.csv,2,313135,0,0,2000
csharp,50000,50000_rows.csv,2,340817,0,0,2000
csharp,50000,50000_rows.csv,2,363025,0,0,2000
csharp,50000,50000_rows.csv,2,378719,0,0,1680
csharp,50000,50000_rows.csv,2,394243,0,0,2000
csharp,50000,50000_rows.csv,2,419239,0,0,144
csharp,50000,50000_rows.csv,2,447149,3908,284,1328
csharp,50000,50000_rows.csv,2,466991,5712,408,1472
csharp,50000,50000_rows.csv,2,491696,22281,1303,1552
csharp,50000,50000_rows.csv,2,506577,24262,2274,1552
csharp,50000,50000_rows.csv,2,528619,30849,3663,1568
csharp,50000,50000_rows.csv,2,550564,33177,4935,3616
csharp,50000,50000_rows.csv,2,565806,35006,5826,1344
csharp,50000,50000_rows.csv,2,584831,54882,6654,1120
csharp,50000,50000_rows.csv,2,613728,54882,6654,992
csharp,50000,50000_rows.csv,2,637290,57668,7412,1424
csharp,50000,50000_rows.csv,2,655661,57680,7424,1440
csharp,50000,50000_rows.csv,2,677473,57668,7412,1040
csharp,50000,50000_rows.csv,2,692217,57668,7412,1040
csharp,50000,50000_rows.csv,2,709612,57668,7412,1200
csharp,50000,50000_rows.csv,2,739389,57668,7412,1328
csharp,50000,50000_rows.csv,2,769026,57668,7412,992
csharp,50000,50000_rows.csv,2,783879,57680,7424,960
csharp,50000,50000_rows.csv,2,798874,57680,7424,1296
csharp,50000,50000_rows.csv,2,828511,57680,7424,960
csharp,50000,50000_rows.csv,2,843456,58072,7544,944
csharp,50000,50000_rows.csv,2,866090,65686,7794,14320
csharp,50000,50000_rows.csv,2,880977,65469,7963,5472
csharp,50000,50000_rows.csv,2,903268,67827,8237,12144
csharp,50000,50000_rows.csv,2,918117,66320,8128,3328
csharp,50000,50000_rows.csv,2,934348,68578,8398,8000
csharp,50000,50000_rows.csv,2,948126,67548,8268,15312
csharp,50000,50000_rows.csv,2,963110,66795,8269,2528
csharp,50000,50000_rows.csv,2,985303,66761,8391,4768
csharp,50000,50000_rows.csv,2,1000137,67191,8705,1744
csharp,50000,50000_rows.csv,2,1012555,68261,9035,1824
csharp,50000,50000_rows.csv,2,1024950,68437,9075,2000
csharp,50000,50000_rows.csv,2,1037353,68648,9136,2208
csharp,50000,50000_rows.csv,2,1049864,68255,9025,1536
csharp,50000,50000_rows.csv,2,1062272,68053,9075,1760
csharp,50000,50000_rows.csv,2,1099811,67458,8430,1456
csharp,50000,50000_rows.csv,2,1112201,70056,9016,1984
csharp,50000,50000_rows.csv,2,1124592,69911,8889,1264
csharp,50000,50000_rows.csv,3,0,0,0,0
csharp,50000,50000_rows.csv,3,19217,0,0,336
csharp,50000,50000_rows.csv,3,47846,0,0,1104
csharp,50000,50000_rows.csv,3,69360,0,0,2000
csharp,50000,50000_rows.csv,3,82221,0,0,1936
csharp,50000,50000_rows.csv,3,106486,0,0,1680
csharp,50000,50000_rows.csv,3,120890,0,0,1680
csharp,50000,50000_rows.csv,3,150618,0,0,1936
csharp,50000,50000_rows.csv,3,169315,0,0,1680
csharp,50000,50000_rows.csv,3,197166,0,0,2000
csharp,50000,50000_rows.csv,3,215842,0,0,2000
csharp,50000,50000_rows.csv,3,228229,0,0,1680
csharp,50000,50000_rows.csv,3,249324,0,0,1680
csharp,50000,50000_rows.csv,3,272617,0,0,2000
csharp,50000,50000_rows.csv,3,293371,0,0,2000
csharp,50000,50000_rows.csv,3,313135,0,0,2000
csharp,50000,50000_rows.csv,3,340817,0,0,2000
csharp,50000,50000_rows.csv,3,363025,0,0,2000
csharp,50000,50000_rows.csv,3,378719,0,0,1680
csharp,50000,50000_rows.csv,3,394243,0,0,2000
csharp,50000,50000_rows.csv,3,419239,0,0,144
csharp,50000,50000_rows.csv,3,447149,3908,284,1328
csharp,50000,50000_rows.csv,3,466996,5712,408,1472
csharp,50000,50000_rows.csv,3,491701,22281,1303,1552
csharp,50000,50000_rows.csv,3,506582,24262,2274,1552
csharp,50000,50000_rows.csv,3,528624,30849,3663,1568
csharp,50000,50000_rows.csv,3,550569,33177,4935,3616
csharp,50000,50000_rows.csv,3,565811,35006,5826,1344
csharp,50000,50000_rows.csv,3,584836,54882,6654,1120
csharp,50000,50000_rows.csv,3,613733,54882,6654,992
csharp,50000,50000_rows.csv,3,637295,57668,7412,1424
csharp,50000,50000_rows.csv,3,655666,57680,7424,1440
csharp,50000,50000_rows.csv,3,677478,57668,7412,1040
csharp,50000,50000_rows.csv,3,692222,57668,7412,1040
csharp,50000,50000_rows.csv,3,709617,57668,7412,1200
csharp,50000,50000_rows.csv,3,739394,57668,7412,1328
csharp,50000,50000_rows.csv,3,769031,57668,7412,992
csharp,50000,50000_rows.csv,3,783884,57680,7424,960
csharp,50000,50000_rows.csv,3,798879,57680,7424,1296
csharp,50000,50000_rows.csv,3,828516,57680,7424,960
csharp,50000,50000_rows.csv,3,843461,58072,7544,944
csharp,50000,50000_rows.csv,3,866095,65686,7794,14320
csharp,50000,50000_rows.csv,3,880982,65469,7963,5472
csharp,50000,50000_rows.csv,3,903273,67827,8237,12144
csharp,50000,50000_rows.csv,3,918122,66320,8128,3328
csharp,50000,50000_rows.csv,3,934353,68578,8398,8000
csharp,50000,50000_rows.csv,3,948131,67548,8268,15312
csharp,50000,50000_rows.csv,3,963115,66795,8269,2528
csharp,50000,50000_rows.csv,3,985308,66761,8391,4768
csharp,50000,50000_rows.csv,3,1000142,67191,8705,1744
csharp,50000,50000_rows.csv,3,1012560,68261,9035,1824
csharp,50000,50000_rows.csv,3,1024955,68437,9075,2000
csharp,50000,50000_rows.csv,3,1037358,68648,9136,2208
csharp,50000,50000_rows.csv,3,1049869,68255,9025,1536
csharp,50000,50000_rows.csv,3,1062277,68053,9075,1760
csharp,50000,50000_rows.csv,3,1099816,67458,8430,1456
csharp,50000,50000_rows.csv,3,1112206,70056,9016,1984
csharp,50000,50000_rows.csv,3,1124597,69911,8889,1264
csharp,50000,50000_rows.csv,4,0,0,0,0
csharp,50000,50000_rows.csv,4,19217,0,0,336
csharp,50000,50000_rows.csv,4,47846,0,0,1104
csharp,50000,50000_rows.csv,4,69360,0,0,2000
csharp,50000,50000_rows.csv,4,82221,0,0,1936
csharp,50000,50000_rows.csv,4,106486,0,0,1680
csharp,50000,50000_rows.csv,4,120890,0,0,1680
csharp,50000,50000_rows.csv,4,150618,0,0,1936
csharp,50000,50000_rows.csv,4,169315,0,0,1680
csharp,50000,50000_rows.csv,4,197166,0,0,2000
csharp,50000,50000_rows.csv,4,215842,0,0,2000
csharp,50000,50000_rows.csv,4,228229,0,0,1680
csharp,50000,50000_rows.csv,4,249324,0,0,1680
csharp,50000,50000_rows.csv,4,272617,0,0,2000
csharp,50000,50000_rows.csv,4,293371,0,0,2000
csharp,50000,50000_rows.csv,4,313135,0,0,2000
csharp,50000,50000_rows.csv,4,340817,0,0,2000
csharp,50000,50000_rows.csv,4,363025,0,0,2000
csharp,50000,50000_rows.csv,4,378719,0,0,1680
csharp,50000,50000_rows.csv,4,394243,0,0,2000
csharp,50000,50000_rows.csv,4,419239,0,0,144
csharp,50000,50000_rows.csv,4,447149,3908,284,1328
csharp,50000,50000_rows.csv,4,467001,5712,408,1472
csharp,50000,50000_rows.csv,4,491706,22281,1303,1552
csharp,50000,50000_rows.csv,4,506587,24262,2274,1552
csharp,50000,50000_rows.csv,4,528629,30849,3663,1568
csharp,50000,50000_rows.csv,4,550574,33177,4935,3616
csharp,50000,50000_rows.csv,4,565816,35006,5826,1344
csharp,50000,50000_rows.csv,4,584841,54882,6654,1120
csharp,50000,50000_rows.csv,4,613738,54882,6654,992
csharp,50000,50000_rows.csv,4,637300,57668,7412,1424
csharp,50000,50000_rows.csv,4,655671,57680,7424,1440
csharp,50000,50000_rows.csv,4,677483,57668,7412,1040
csharp,50000,50000_rows.csv,4,692227,57668,7412,1040
csharp,50000,50000_rows.csv,4,709622,57668,7412,1200
csharp,50000,50000_rows.csv,4,739399,57668,7412,1328
csharp,50000,50000_rows.csv,4,769036,57668,7412,992
csharp,50000,50000_rows.csv,4,783889,57680,7424,960
csharp,50000,50000_rows.csv,4,798884,57680,7424,1296
csharp,50000,50000_rows.csv,4,828521,57680,7424,960
csharp,50000,50000_rows.csv,4,843466,58072,7544,944
csharp,50000,50000_rows.csv,4,866100,65686,7794,14320
csharp,50000,50000_rows.csv,4,880987,65469,7963,5472
csharp,50000,50000_rows.csv,4,903278,67827,8237,12144
csharp,50000,50000_rows.csv,4,918127,66320,8128,3328
csharp,50000,50000_rows.csv,4,934358,68578,8398,8000
csharp,50000,50000_rows.csv,4,948136,67548,8268,15312
csharp,50000,50000_rows.csv,4,963120,66795,8269,2528
csharp,50000,50000_rows.csv,4,985313,66761,8391,4768
csharp,50000,50000_rows.csv,4,1000147,67191,8705,1744
csharp,50000,50000_rows.csv,4,1012565,68261,9035,1824
csharp,50000,50000_rows.csv,4,1024960,68437,9075,2000
csharp,50000,50000_rows.csv,4,1037363,68648,9136,2208
csharp,50000,50000_rows.csv,4,1049874,68255,9025,1536
csharp,50000,50000_rows.csv,4,1062282,68053,9075,1760
csharp,50000,50000_rows.csv,4,1099821,67458,8430,1456
csharp,50000,50000_rows.csv,4,1112211,70056,9016,1984
csharp,50000,50000_rows.csv,4,1124602,69911,8889,1264
csharp,50000,50000_rows.csv,5,0,0,0,0
csharp,50000,50000_rows.csv,5,19217,0,0,336
csharp,50000,50000_rows.csv,5,47846,0,0,1104
csharp,50000,50000_rows.csv,5,69360,0,0,2000
csharp,50000,50000_rows.csv,5,82221,0,0,1936
csharp,50000,50000_rows.csv,5,106486,0,0,1680
csharp,50000,50000_rows.csv,5,120890,0,0,1680
csharp,50000,50000_rows.csv,5,150618,0,0,1936
csharp,50000,50000_rows.csv,5,169315,0,0,1680
csharp,50000,50000_rows.csv,5,197166,0,0,2000
csharp,50000,50000_rows.csv,5,215842,0,0,2000
csharp,50000,50000_rows.csv,5,228229,0,0,1680
csharp,50000,50000_rows.csv,5,249324,0,0,1680
csharp,50000,50000_rows.csv,5,272617,0,0,2000
csharp,50000,50000_rows.csv,5,293371,0,0,2000
csharp,50000,50000_rows.csv,5,313135,0,0,2000
csharp,50000,50000_rows.csv,5,340817,0,0,2000
csharp,50000,50000_rows.csv,5,363025,0,0,2000
csharp,50000,50000_rows.csv,5,378719,0,0,1680
csharp,50000,50000_rows.csv,5,394243,0,0,2000
csharp,50000,50000_rows.csv,5,419239,0,0,144
csharp,50000,50000_rows.csv,5,447149,3908,284,1328
csharp,50000,50000_rows.csv,5,466996,5712,408,1472
csharp,50000,50000_rows.csv,5,491701,22281,1303,1552
csharp,50000,50000_rows.csv,5,506582,24262,2274,1552
csharp,50000,50000_rows.csv,5,528624,30849,3663,1568
csharp,50000,50000_rows.csv,5,550569,33177,4935,3616
csharp,50000,50000_rows.csv,5,565811,35006,5826,1344
csharp,50000,50000_rows.csv,5,584836,54882,6654,1120
csharp,50000,50000_rows.csv,5,613733,54882,6654,992
csharp,50000,50000_rows.csv,5,637295,57668,7412,1424
csharp,50000,50000_rows.csv,5,655666,57680,7424,1440
csharp,50000,50000_rows.csv,5,677478,57668,7412,1040
csharp,50000,50000_rows.csv,5,692222,57668,7412,1040
csharp,50000,50000_rows.csv,5,709617,57668,7412,1200
csharp,50000,50000_rows.csv,5,739394,57668,7412,1328
csharp,50000,50000_rows.csv,5,769031,57668,7412,992
csharp,50000,50000_rows.csv,5,783884,57680,7424,960
csharp,50000,50000_rows.csv,5,798879,57680,7424,1296
csharp,50000,50000_rows.csv,5,828516,57680,7424,960
csharp,50000,50000_rows.csv,5,843461,58072,7544,944
csharp,50000,50000_rows.csv,5,866095,65686,7794,14320
csharp,50000,50000_rows.csv,5,880982,65469,7963,5472
csharp,50000,50000_rows.csv,5,903273,67827,8237,12144
csharp,50000,50000_rows.csv,5,918122,66320,8128,3328
csharp,50000,50000_rows.csv,5,934353,68578,8398,8000
csharp,50000,50000_rows.csv,5,948131,67548,8268,15312
csharp,50000,50000_rows.csv,5,963115,66795,8269,2528
csharp,50000,50000_rows.csv,5,985308,66761,8391,4768
csharp,50000,50000_rows.csv,5,1000142,67191,8705,1744
csharp,50000,50000_rows.csv,5,1012560,68261,9035,1824
csharp,50000,50000_rows.csv,5,1024955,68437,9075,2000
csharp,50000,50000_rows.csv,5,1037358,68648,9136,2208
csharp,50000,50000_rows.csv,5,1049869,68255,9025,1536
csharp,50000,50000_rows.csv,5,1062277,68053,9075,1760
csharp,50000,50000_rows.csv,5,1099816,67458,8430,1456
csharp,50000,50000_rows.csv,5,1112206,70056,9016,1984
csharp,50000,50000_rows.csv,5,1124597,69911,8889,1264
csharp,50000,50000_rows.csv,6,0,0,0,0
csharp,50000,50000_rows.csv,6,19217,0,0,336
csharp,50000,50000_rows.csv,6,47846,0,0,1104
csharp,50000,50000_rows.csv,6,69360,0,0,2000
csharp,50000,50000_rows.csv,6,82221,0,0,1936
csharp,50000,50000_rows.csv,6,106486,0,0,1680
csharp,50000,50000_rows.csv,6,120890,0,0,1680
csharp,50000,50000_rows.csv,6,150618,0,0,1936
csharp,50000,50000_rows.csv,6,169315,0,0,1680
csharp,50000,50000_rows.csv,6,197166,0,0,2000
csharp,50000,50000_rows.csv,6,215842,0,0,2000
csharp,50000,50000_rows.csv,6,228229,0,0,1680
csharp,50000,50000_rows.csv,6,249324,0,0,1680
csharp,50000,50000_rows.csv,6,272617,0,0,2000
csharp,50000,50000_rows.csv,6,293371,0,0,2000
csharp,50000,50000_rows.csv,6,313135,0,0,2000
csharp,50000,50000_rows.csv,6,340817,0,0,2000
csharp,50000,50000_rows.csv,6,363025,0,0,2000
csharp,50000,50000_rows.csv,6,378719,0,0,1680
csharp,50000,50000_rows.csv,6,394243,0,0,2000
csharp,50000,50000_rows.csv,6,419239,0,0,144
csharp,50000,50000_rows.csv,6,447149,3908,284,1328
csharp,50000,50000_rows.csv,6,466996,5712,408,1472
csharp,50000,50000_rows.csv,6,491701,22281,1303,1552
csharp,50000,50000_rows.csv,6,506582,24262,2274,1552
csharp,50000,50000_rows.csv,6,528624,30849,3663,1568
csharp,50000,50000_rows.csv,6,550569,33177,4935,3616
csharp,50000,50000_rows.csv,6,565811,35006,5826,1344
csharp,50000,50000_rows.csv,6,584836,54882,6654,1120
csharp,50000,50000_rows.csv,6,613733,54882,6654,992
csharp,50000,50000_rows.csv,6,637295,57668,7412,1424
csharp,50000,50000_rows.csv,6,655666,57680,7424,1440
csharp,50000,50000_rows.csv,6,677478,57668,7412,1040
csharp,50000,50000_rows.csv,6,692222,57668,7412,1040
csharp,50000,50000_rows.csv,6,709617,57668,7412,1200
csharp,50000,50000_rows.csv,6,739394,57668,7412,1328
csharp,50000,50000_rows.csv,6,769031,57668,7412,992
csharp,50000,50000_rows.csv,6,783884,57680,7424,960
csharp,50000,50000_rows.csv,6,798879,57680,7424,1296
csharp,50000,50000_rows.csv,6,828516,57680,7424,960
csharp,50000,50000_rows.csv,6,843461,58072,7544,944
csharp,50000,50000_rows.csv,6,866095,65686,7794,14320
csharp,50000,50000_rows.csv,6,880982,65469,7963,5472
csharp,50000,50000_rows.csv,6,903273,67827,8237,12144
csharp,50000,50000_rows.csv,6,918122,66320,8128,3328
csharp,50000,50000_rows.csv,6,934353,68578,8398,8000
csharp,50000,50000_rows.csv,6,948131,67548,8268,15312
csharp,50000,50000_rows.csv,6,963115,66795,8269,2528
csharp,50000,50000_rows.csv,6,985308,66761,8391,4768
csharp,50000,50000_rows.csv,6,1000142,67191,8705,1744
csharp,50000,50000_rows.csv,6,1012560,68261,9035,1824
csharp,50000,50000_rows.csv,6,1024955,68437,9075,2000
csharp,50000,50000_rows.csv,6,1037358,68648,9136,2208
csharp,50000,50000_rows.csv,6,1049869,68255,9025,1536
csharp,50000,50000_rows.csv,6,1062277,68053,9075,1760
csharp,50000,50000_rows.csv,6,1099816,67458,8430,1456
csharp,50000,50000_rows.csv,6,1112206,70056,9016,1984
csharp,50000,50000_rows.csv,6,1124600,69911,8889,1120
csharp,50000,50000_rows.csv,7,0,0,0,0
csharp,50000,50000_rows.csv,7,19217,0,0,336
csharp,50000,50000_rows.csv,7,47846,0,0,1104
csharp,50000,50000_rows.csv,7,69360,0,0,2000
csharp,50000,50000_rows.csv,7,82221,0,0,1936
csharp,50000,50000_rows.csv,7,106486,0,0,1680
csharp,50000,50000_rows.csv,7,120890,0,0,1680
csharp,50000,50000_rows.csv,7,150618,0,0,1936
csharp,50000,50000_rows.csv,7,169315,0,0,1680
csharp,50000,50000_rows.csv,7,197166,0,0,2000
csharp,50000,50000_rows.csv,7,215842,0,0,2000
csharp,50000,50000_rows.csv,7,228229,0,0,1680
csharp,50000,50000_rows.csv,7,249324,0,0,1680
csharp,50000,50000_rows.csv,7,272617,0,0,2000
csharp,50000,50000_rows.csv,7,293371,0,0,2000
csharp,50000,50000_rows.csv,7,313135,0,0,2000
csharp,50000,50000_rows.csv,7,340817,0,0,2000
csharp,50000,50000_rows.csv,7,363025,0,0,2000
csharp,50000,50000_rows.csv,7,378719,0,0,1680
csharp,50000,50000_rows.csv,7,394243,0,0,2000
csharp,50000,50000_rows.csv,7,419239,0,0,144
csharp,50000,50000_rows.csv,7,447149,3908,284,1328
csharp,50000,50000_rows.csv,7,466996,5712,408,1472
csharp,50000,50000_rows.csv,7,491701,22281,1303,1552
csharp,50000,50000_rows.csv,7,506582,24262,2274,1552
csharp,50000,50000_rows.csv,7,528624,30849,3663,1568
csharp,50000,50000_rows.csv,7,550569,33177,4935,3616
csharp,50000,50000_rows.csv,7,565811,35006,5826,1344
csharp,50000,50000_rows.csv,7,584836,54882,6654,1120
csharp,50000,50000_rows.csv,7,613733,54882,6654,992
csharp,50000,50000_rows.csv,7,637295,57668,7412,1424
csharp,50000,50000_rows.csv,7,655666,57680,7424,1440
csharp,50000,50000_rows.csv,7,677478,57668,7412,1040
csharp,50000,50000_rows.csv,7,692222,57668,7412,1040
csharp,50000,50000_rows.csv,7,709617,57668,7412,1200
csharp,50000,50000_rows.csv,7,739394,57668,7412,1328
csharp,50000,50000_rows.csv,7,769031,57668,7412,992
csharp,50000,50000_rows.csv,7,783884,57680,7424,960
csharp,50000,50000_rows.csv,7,798879,57680,7424,1296
csharp,50000,50000_rows.csv,7,828516,57680,7424,960
csharp,50000,50000_rows.csv,7,843461,58072,7544,944
csharp,50000,50000_rows.csv,7,866095,65686,7794,14320
csharp,50000,50000_rows.csv,7,880982,65469,7963,5472
csharp,50000,50000_rows.csv,7,903273,67827,8237,12144
csharp,50000,50000_rows.csv,7,918122,66320,8128,3328
csharp,50000,50000_rows.csv,7,934353,68578,8398,8000
csharp,50000,50000_rows.csv,7,948131,67548,8268,15312
csharp,50000,50000_rows.csv,7,963115,66795,8269,2528
csharp,50000,50000_rows.csv,7,985308,66761,8391,4768
csharp,50000,50000_rows.csv,7,1000142,67191,8705,1744
csharp,50000,50000_rows.csv,7,1012560,68261,9035,1824
csharp,50000,50000_rows.csv,7,1024955,68437,9075,2000
csharp,50000,50000_rows.csv,7,1037358,68648,9136,2208
csharp,50000,50000_rows.csv,7,1049869,68255,9025,1536
csharp,50000,50000_rows.csv,7,1062277,68053,9075,1760
csharp,50000,50000_rows.csv,7,1099816,67458,8430,1456
csharp,50000,50000_rows.csv,7,1112206,70056,9016,1984
csharp,50000,50000_rows.csv,7,1124597,69911,8889,1264
csharp,50000,50000_rows.csv,8,0,0,0,0
csharp,50000,50000_rows.csv,8,19217,0,0,336
csharp,50000,50000_rows.csv,8,47846,0,0,1104
csharp,50000,50000_rows.csv,8,69360,0,0,2000
